Issue_ID,User,Comment_ID,Date,Comment,Emotion Causes,UserType
57087,nouiz,1245539444,2022-09-13 14:58:14,"Any update? It was approved 4 days ago, but isn't merged yet.
One CI failed, but the test failure doesn't seem related to my PR. It is a grappler error:
//tensorflow/python/grappler:remapper_test_gpu","""One CI failed, but the test failure doesn't seem related to my PR.""",CONTRIBUTOR
56796,cantonios,1245403322,2022-09-13 13:18:59,"The function `x/norm(x)` is not differentiable at 0, so what do you expect it to be? Without `epsilon`, a straight-forward implementation would produce `NaN`. With `epsilon`, the piecewise definition of the function is
```
l2_normalize(x) = x/sqrt(epsilon), if x < sqrt(epsilon)
x/norm(x), otherwise
```
so for small x, the gradient of this is `1/sqrt(epsilon)`, which is exactly what is returned.","The function x/norm(x) is not differentiable at 0, so what do you expect it to be? Without epsilon, a straight-forward implementation would produce NaN. With epsilon, the piecewise definition of the function is  l2_normalize(x) = x/sqrt(epsilon), if x  sqrt(epsilon)  x/norm(x), otherwise ",CONTRIBUTOR
53767,lgeiger,1245374520,2022-09-13 12:55:50,"I retested the above example with `2.10.0` and the segfault seems to be fixed now, however conversion still fails with:
```
'tfl.transpose' op has mismatched quantized axes of input and output
```
See [here](https://colab.research.google.com/drive/1IXri5HeDc9qTAtDOp-LqZyQTL8CcemGq?usp=sharing).","I retested the above example with 2.10.0 and the segfault seems to be fixed now, however conversion still fails with:  'tfl.transpose' op has mismatched quantized axes of input and output ",CONTRIBUTOR
54458,albertz,1245218462,2022-09-13 10:32:43,"But as you can read above: ""Be aware that the flag may increase the memory usage.""
So this is not really a solution.","""Be aware that the flag may increase the memory usage.""",CONTRIBUTOR
57645,tilakrayal,1245174394,2022-09-13 9:55:27,"@sachinprasadhs,
I was able to reproduce the issue on tensorflow v2.8, v2.9 and [nightly](https://colab.research.google.com/gist/tilakrayal/6ec9204828bcc1a63fc2a70bf16f5747/untitled594.ipynb) with and without the line `tf.compat.v1.disable_eager_execution().` Kindly find the gist of it [here](https://colab.research.google.com/gist/tilakrayal/0c33fe9588906eafd35f134f9815e234/untitled581.ipynb).","I was able to reproduce the issue on tensorflow v2.8, v2.9 and [nightly](https://colab.research.google.com/gist/tilakrayal/6ec9204828bcc1a63fc2a70bf16f5747/untitled594.ipynb) with and without the line tf.compat.v1.disable_eager_execution().",CONTRIBUTOR
26182,plopresti,1244480993,2022-09-12 21:11:12,"In case anyone finds this during a search...
I just had this problem with Tensorflow build under CUDA 11.7. The error was coming from the call to cudnnCreate() in stream_executor/cuda/cuda_dnn.c.
The problem was a mismatch between the versions of CUDA (specifically libcublas) and libcudnn8. In my case, I accidentally installed the cuda10.2 variant of the libcudnn8 RPM. Installing the correct cuda11.7 version resolved it.","""The error was coming from the call to cudnnCreate() in stream_executor/cuda/cuda_dnn.c""",CONTRIBUTOR
57653,nouiz,1243822454,2022-09-12 14:25:13,"> All I see is:
> > > [XLA] Add the XLA_FLAGS xla_dump_show_fusion_subcomputations.
> > It allows to not dump the fusion internal. This allows to display bigger graph.
Today it tooks longer for the web site to be updated. Can you refresh the page? Currently I see this text:
`Dumps [or not] the fusion internal in the dot and html output file.`.",Currently I see this text: Dumps [or not] the fusion internal in the dot and html output file.,CONTRIBUTOR
53260,mohantym,1243581649,2022-09-12 11:10:30,"@youchangkim ! @penpornk !
I could replicate this in my mac M1 machine . It is not replicating in [Colab ](https://colab.sandbox.google.com/drive/1c5OMqus-QBVvaETWzMelBi2LFz90GNLy?resourcekey=0-ph0Yv_zdI-SHm9i2Mwcwyg#scrollTo=eu6lvroGVYAu)though.",I could replicate this in my mac M1 machine . It is not replicating in [Colab](https://colab.sandbox.google.com/drive/1c5OMqus-QBVvaETWzMelBi2LFz90GNLy?resourcekey=0-ph0Yv_zdI-SHm9i2Mwcwyg#scrollTo=eu6lvroGVYAu)though..,CONTRIBUTOR
57494,EnricoMi,1242785178,2022-09-10 18:40:14,"As of `20220910`, this is still not fixed.","As of 20220910, this is still not fixed.",CONTRIBUTOR
56606,Flamefire,1242719060,2022-09-10 12:33:21,"Unrelated CI failures, e.g.:
> ERROR: The project you're trying to build requires Bazel 5.3.0 (specified in /workspace/.bazelversion), but it wasn't found in /usr/local/lib/bazel/bin.","Unrelated CI failures, e.g.: > ERROR: The project you're trying to build requires Bazel 5.3.0 (specified in /workspace/.bazelversion), but it wasn't found in /usr/local/lib/bazel/bin..",CONTRIBUTOR
57649,hanbinyoon,1242171746,2022-09-09 16:10:00,"Looping in @anlunx --tf_xla_persistent_cache_directory should only work with the GpuCompiler when using XLA_FLAGS=--xla_gpu_jitrt_executable
@ezhulenev for any plans with the CpuCompiler.",Looping in @anlunx --tf_xla_persistent_cache_directory should only work with the GpuCompiler when using XLA_FLAGS=--xla_gpu_jitrt_executable @ezhulenev for any plans with the CpuCompiler.,MEMBER
21348,ebrevdo,1242163330,2022-09-09 16:02:39,"I expect this bug to be gone in TF2, and TF1 is no longer officially supported by TensorFlow team. Can you provide a TF2-based repro, one that does not use Sessions?","""I expect this bug to be gone in TF2 and TF1 is no longer officially supported by TensorFlow team.""",CONTRIBUTOR
56737,cantonios,1242160005,2022-09-09 15:59:54,You're running into floating-point precision issues because the frame length is too large (representable numbers go out of range in forward accumulation of gradients). Changing to float64 fixes the issue.,running into floating-point precision issues because the frame length is too large,CONTRIBUTOR
57634,elfringham,1240798444,2022-09-08 14:30:10,Found some unexpected unit test failures so will convert to draft for the moment.,Found some unexpected unit test failures so will convert to draft for the moment.,CONTRIBUTOR
57494,joker-eph,1239823690,2022-09-07 20:11:37,"> Could you include headers from the new location?
I don't think that is a good idea: this isn't the final location.",Could you include headers from the new location? I don't think that is a good idea: this isn't the final location.,CONTRIBUTOR
57564,bhack,1239763565,2022-09-07 18:57:25,Too late for my comments... `copybara-service` has arrived to merge this.,Too late for my comments... copybara-service has arrived to merge this.,CONTRIBUTOR
57494,rdzhabarov,1239667997,2022-09-07 17:17:11,"We are about to remove `tensorflow/stream_executor` completely.
Everything has been moved to the `tensorflow/compiler/xla/stream_executor`.
`tensorflow/stream_executor/...` pretty much has only header redirections to the `tensorflow/compiler/xla/stream_executor/...`
Could you include headers from the new location?",tensorflow/stream_executor/...,CONTRIBUTOR
57378,bixia1,1239610540,2022-09-07 16:20:12,"I see there are 8 commits, can you squash them into 1 commit?","I see there are 8 commits, can you squash them into 1 commit?",CONTRIBUTOR
57630,bhack,1239472638,2022-09-07 14:32:41,"> Yeah, TF does not compile on this type of VM in less than 6hrs, even if using a cache.
I really want to be sure about this and it is why I am asking here to collaborate on the same ""public page"". As this GitHub action is extremely simple to be runned also [locally as is](https://github.com/nektos/act) I would like to clearly collaborate to away all doubts concerning a possible reproducibility of the cache/cache misses with this Action before going to investigate other longer term programs.","TF does not compile on this type of VM in less than 6hrs, even if using a cache.",CONTRIBUTOR
57630,mihaimaruseac,1239459518,2022-09-07 14:22:08,"Yeah, TF does not compile on this type of VM in less than 6hrs, even if using a cache. On contrast, the [Linux kernel compiles on GH Actions in **slightly less over 2 hours without any cache**](https://github.com/whokilleddb/build-a-kernel-using-github-actions).
The build system of TF needs a lot of improvements, it should not be at least 3 times as complicated as the Linux kernel.
CC @learning-to-play","""TF does not compile on this type of VM in less than 6hrs, even if using a cache""",COLLABORATOR
53271,mihaimaruseac,1239400795,2022-09-07 13:36:13,"TF's APIs should be used via `tf.`. So `tf.keras.*` is legitimate, `keras.*` not so much.","TF's APIs should be used via tf.. So tf.keras.* is legitimate, keras.* not so much.",COLLABORATOR
56927,edwardyehuang,1239195213,2022-09-07 10:17:36,"@mohantym Can you please reopen this issue? I find I have to address it after upgrading to TensorFlow 2.10
Also, this issue should be with a ""bug"" label.","I find I have to address it after upgrading to TensorFlow 2.10 Also, this issue should be with a ""bug"" label.",CONTRIBUTOR
57193,jakeh-gc,1239113693,2022-09-07 9:03:28,"Any idea what I can do to resolve this?
> feedback/copybara — Google internal checks FAILED for runs with create time 2022-09-06T16:34:12.870440305Z.
I also need to resolve a merge conflict.",I also need to resolve a merge conflict.,CONTRIBUTOR
57405,Jerry-Ge,1238774333,2022-09-07 0:23:30,The ARM CI test failed. Seems due to flaky.,The ARM CI test failed. Seems due to flaky.,CONTRIBUTOR
39833,cantonios,1238667583,2022-09-06 21:27:04,This likely belongs outside of core TF. We are trying to minimize the API surface.,This likely belongs outside of core TF. We are trying to minimize the API surface.,CONTRIBUTOR
57494,joker-eph,1238619021,2022-09-06 20:30:06,Still not right apparently...,Still not right apparently...,CONTRIBUTOR
56761,jlebar,1237428889,2022-09-05 20:07:14,"To over-communicate, I'm waiting for responses to my review comments above.",I'm waiting for responses to my review comments above.,CONTRIBUTOR
56088,elfringham,1236756526,2022-09-05 9:26:49,"There was a new unit test a few days ago on master, //tensorflow/compiler/xla/runtime:custom_call_test that fails on Linaro CI. My testing also shows it failing on x86 so I am not sure why this is not picked up by the main CI testing. I could not find the run that made it pass, it went straight from not existing in the log to having a cached pass.
I have a PR to fix it that also needs an AARCH64 specific part https://github.com/tensorflow/tensorflow/pull/57586","I could not find the run that made it pass, it went straight from not existing in the log to having a cached pass.",CONTRIBUTOR
